supplier_id,supplier_name,business_type,food_name,food_category,prepared_qty,sold_qty,surplus_qty,price,waste_qty,created_date,weekday_name,is_weekend,festival_name,is_festival,weather,temperature,demand_score
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Biryani Mix Platter,Rice,243,80,163,356.21,36,2026-01-05,Tuesday,false,,false,Cloudy,24,0.51
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Butter Chicken,Main,66,27,39,226.37,8,2026-01-06,Wednesday,false,,false,Overcast,26.5,0.56
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Egg Puff,Bakery,147,88,59,28.93,12,2026-01-07,Thursday,false,,false,Overcast,25.6,0.6
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,School Meal Set,Meal,149,69,80,78.27,19,2026-01-08,Friday,false,,false,Cloudy,23.9,0.44
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Vegetable Biryani,Rice,51,28,23,141.84,5,2026-01-09,Saturday,true,,false,Humid,27.6,0.64
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Veg Noodles,FastFood,742,497,245,112.82,48,2026-01-10,Sunday,true,,false,Sunny,26.9,0.74
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Mutton Curry,Main,241,101,140,280.21,42,2026-01-11,Monday,false,,false,Rainy,23.7,0.5
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,School Meal Set,Meal,224,125,99,81.43,21,2026-01-12,Tuesday,false,,false,Sunny,24.7,0.54
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chicken Biryani,Rice,105,53,52,175.38,10,2026-01-13,Wednesday,false,,false,Sunny,25.5,0.62
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Chapati Kurma,Dinner,151,94,57,92.37,15,2026-01-14,Thursday,false,Pongal,true,Sunny,27.4,0.65
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Tandoori Chicken,Main,192,90,102,243.79,20,2026-01-15,Friday,false,,false,Sunny,26.7,0.59
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,48,36,12,62.99,2,2026-01-16,Saturday,true,,false,Overcast,26.8,0.69
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Lemon Rice,Lunch,745,641,104,64.72,20,2026-01-17,Sunday,true,,false,Sunny,25.5,0.76
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Curd Rice,Lunch,195,150,45,78.63,8,2026-01-18,Monday,false,,false,Sunny,26.9,0.69
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Chicken Biryani,Rice,223,107,116,175.58,23,2026-01-19,Tuesday,false,,false,Sunny,25.3,0.6
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,School Meal Set,Meal,111,58,53,74.41,12,2026-01-20,Wednesday,false,,false,Overcast,27.2,0.5
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Corporate Buffet Pack,Meal,143,73,70,401.92,15,2026-01-21,Thursday,false,,false,Cloudy,26.3,0.55
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Biryani Mix Platter,Rice,159,56,103,349.24,22,2026-01-22,Friday,false,,false,Sunny,27.2,0.53
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Chicken Biryani,Rice,75,42,33,180.9,7,2026-01-23,Saturday,true,,false,Overcast,24.8,0.68
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Egg Puff,Bakery,691,442,249,37.09,55,2026-01-24,Sunday,true,,false,Sunny,24.8,0.64
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Wedding Sweets Mix,Dessert,245,162,83,181.07,16,2026-01-25,Monday,false,,false,Cloudy,23.8,0.61
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Vegetable Biryani,Rice,250,135,115,143.8,22,2026-01-26,Tuesday,false,,false,Overcast,26.8,0.64
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Bread Pack,Bakery,72,30,42,51.4,10,2026-01-27,Wednesday,false,,false,Cloudy,26,0.4
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Butter Chicken,Main,93,26,67,217.58,21,2026-01-28,Thursday,false,,false,Rainy,24.6,0.43
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Lemon Rice,Lunch,149,92,57,68.6,12,2026-01-29,Friday,false,,false,Cloudy,25.1,0.52
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Paneer Fried Rice,Rice,87,58,29,125.75,6,2026-01-30,Saturday,true,,false,Sunny,26.3,0.75
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Lemon Rice,Lunch,719,503,216,73.77,67,2026-01-31,Sunday,true,,false,Rainy,26.8,0.6
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,School Meal Set,Meal,239,165,74,83.66,14,2026-02-01,Monday,false,,false,Overcast,28.1,0.67
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Curd Rice,Lunch,271,203,68,80.86,12,2026-02-02,Tuesday,false,,false,Sunny,29.7,0.67
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Idli Sambar,Breakfast,64,29,35,58.33,8,2026-02-03,Wednesday,false,,false,Humid,31.3,0.41
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Idli Sambar,Breakfast,137,90,47,56.54,9,2026-02-04,Thursday,false,,false,Sunny,28.7,0.61
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Paneer Fried Rice,Rice,176,81,95,136.39,20,2026-02-05,Friday,false,,false,Overcast,30.4,0.54
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,84,60,24,53,5,2026-02-06,Saturday,true,,false,Sunny,27.7,0.67
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,School Meal Set,Meal,685,363,322,75.73,106,2026-02-07,Sunday,true,,false,Rainy,28.3,0.51
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Biryani Mix Platter,Rice,242,58,184,345.71,44,2026-02-08,Monday,false,,false,Humid,31.1,0.42
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Wedding Sweets Mix,Dessert,212,110,102,180.17,23,2026-02-09,Tuesday,false,,false,Humid,29.5,0.47
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Wedding Sweets Mix,Dessert,61,33,28,177.76,6,2026-02-10,Wednesday,false,,false,Cloudy,28.9,0.49
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Paneer Fried Rice,Rice,120,53,67,127.94,14,2026-02-11,Thursday,false,,false,Cloudy,28.2,0.52
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Mutton Curry,Main,181,92,89,281.77,18,2026-02-12,Friday,false,,false,Sunny,29.4,0.59
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Lemon Rice,Lunch,51,42,9,76.72,2,2026-02-13,Saturday,true,,false,Cloudy,26.8,0.72
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Mutton Curry,Main,699,315,384,282.54,124,2026-02-14,Sunday,true,,false,Rainy,28.4,0.53
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,School Meal Set,Meal,239,170,69,80.24,12,2026-02-15,Monday,false,,false,Sunny,28.2,0.69
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Lemon Rice,Lunch,204,92,112,71.56,37,2026-02-16,Tuesday,false,,false,Rainy,27.1,0.35
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Tandoori Chicken,Main,75,32,43,243.63,9,2026-02-17,Wednesday,false,,false,Cloudy,27.7,0.55
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,School Meal Set,Meal,115,69,46,85.35,9,2026-02-18,Thursday,false,,false,Cloudy,27.7,0.58
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Egg Puff,Bakery,148,65,83,35.93,19,2026-02-19,Friday,false,,false,Cloudy,28,0.44
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,39,28,11,59.34,2,2026-02-20,Saturday,true,,false,Cloudy,27.1,0.66
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Butter Chicken,Main,744,357,387,219.21,86,2026-02-21,Sunday,true,,false,Cloudy,29.3,0.63
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Biryani Mix Platter,Rice,213,92,121,343.59,24,2026-02-22,Monday,false,,false,Cloudy,26.9,0.61
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Office Lunch Tray,Meal,208,75,133,114.34,42,2026-02-23,Tuesday,false,,false,Rainy,27.7,0.42
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Mutton Curry,Main,103,51,52,281.04,11,2026-02-24,Wednesday,false,,false,Cloudy,27.7,0.58
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Biryani Mix Platter,Rice,148,41,107,348.69,24,2026-02-25,Thursday,false,,false,Humid,28.6,0.46
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Tandoori Chicken,Main,193,89,104,248.58,21,2026-02-26,Friday,false,,false,Sunny,28.4,0.58
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Egg Puff,Bakery,67,39,28,41.19,7,2026-02-27,Saturday,true,,false,Humid,29.2,0.58
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Paneer Fried Rice,Rice,744,446,298,135.54,63,2026-02-28,Sunday,true,,false,Sunny,30.4,0.68
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Wedding Sweets Mix,Dessert,219,134,85,177.69,18,2026-03-01,Monday,false,,false,Sunny,29.2,0.56
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Paneer Fried Rice,Rice,231,136,95,134.42,17,2026-03-02,Tuesday,false,,false,Sunny,27.6,0.67
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chapati Kurma,Dinner,123,48,75,87.87,24,2026-03-03,Wednesday,false,,false,Rainy,26.5,0.42
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Corporate Buffet Pack,Meal,152,52,100,397.85,33,2026-03-04,Thursday,false,,false,Rainy,27.1,0.38
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Tandoori Chicken,Main,180,77,103,247.86,22,2026-03-05,Friday,false,,false,Humid,29,0.55
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Bread Pack,Bakery,72,53,19,50.38,4,2026-03-06,Saturday,true,,false,Overcast,29.4,0.71
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Wedding Sweets Mix,Dessert,687,563,124,175.58,24,2026-03-07,Sunday,true,,false,Overcast,29.2,0.77
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Butter Chicken,Main,235,89,146,221.37,31,2026-03-08,Monday,false,,false,Humid,30.3,0.53
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Chicken Biryani,Rice,249,125,124,173.95,24,2026-03-09,Tuesday,false,,false,Overcast,29.9,0.62
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Corporate Buffet Pack,Meal,73,40,33,400.42,7,2026-03-10,Wednesday,false,,false,Overcast,29.2,0.59
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Corporate Buffet Pack,Meal,141,75,66,393.44,14,2026-03-11,Thursday,false,,false,Overcast,28.2,0.57
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Lemon Rice,Lunch,153,109,44,70.53,9,2026-03-12,Friday,false,,false,Sunny,29.8,0.61
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Lemon Rice,Lunch,80,64,16,63.75,3,2026-03-13,Saturday,true,,false,Overcast,30,0.7
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Mutton Curry,Main,743,401,342,280.79,76,2026-03-14,Sunday,true,,false,Sunny,27.9,0.62
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Wedding Sweets Mix,Dessert,209,140,69,180.81,13,2026-03-15,Monday,false,,false,Overcast,29.1,0.62
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Mutton Curry,Main,260,91,169,278.01,53,2026-03-16,Tuesday,false,,false,Rainy,26.9,0.43
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Corporate Buffet Pack,Meal,88,32,56,397.78,14,2026-03-17,Wednesday,false,,false,Humid,30.4,0.4
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Lemon Rice,Lunch,95,54,41,75.22,9,2026-03-18,Thursday,false,,false,Cloudy,28.5,0.47
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Vegetable Biryani,Rice,140,70,70,139.33,14,2026-03-19,Friday,false,,false,Cloudy,27.7,0.6
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Chapati Kurma,Dinner,94,52,42,96.06,13,2026-03-20,Saturday,true,,false,Rainy,26.6,0.58
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Idli Sambar,Breakfast,707,502,205,64.88,44,2026-03-21,Sunday,true,,false,Humid,28.6,0.66
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Vegetable Biryani,Rice,211,99,112,144.71,23,2026-03-22,Monday,false,,false,Sunny,30.2,0.57
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Mutton Curry,Main,224,105,119,286.87,25,2026-03-23,Tuesday,false,,false,Sunny,29.3,0.55
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Egg Puff,Bakery,83,40,43,40.39,10,2026-03-24,Wednesday,false,,false,Humid,30.7,0.48
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Bread Pack,Bakery,83,37,46,49.53,11,2026-03-25,Thursday,false,,false,Humid,30.9,0.43
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,School Meal Set,Meal,205,107,98,86.86,29,2026-03-26,Friday,false,,false,Rainy,27.8,0.5
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Paneer Fried Rice,Rice,101,67,34,126.94,7,2026-03-27,Saturday,true,,false,Cloudy,28.7,0.74
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Butter Chicken,Main,722,274,448,216.7,109,2026-03-28,Sunday,true,,false,Humid,29.7,0.53
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Curd Rice,Lunch,199,117,82,80.84,18,2026-03-29,Monday,false,,false,Overcast,29,0.51
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,School Meal Set,Meal,271,173,98,80.68,19,2026-03-30,Tuesday,false,,false,Sunny,28.1,0.62
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Tandoori Chicken,Main,66,23,43,243.36,10,2026-03-31,Wednesday,false,,false,Humid,31.3,0.47
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Vegetable Biryani,Rice,102,29,73,136.16,18,2026-04-01,Thursday,false,,false,Humid,31.9,0.38
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Veg Noodles,FastFood,151,66,85,106.94,19,2026-04-02,Friday,false,,false,Sunny,31.7,0.51
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Veg Noodles,FastFood,54,25,29,114.89,7,2026-04-03,Saturday,true,,false,Humid,31.7,0.53
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Corporate Buffet Pack,Meal,699,426,273,405.34,59,2026-04-04,Sunday,true,,false,Sunny,30.8,0.65
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Office Lunch Tray,Meal,196,98,98,123.94,20,2026-04-05,Monday,false,,false,Sunny,32,0.56
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Office Lunch Tray,Meal,269,135,134,126.53,28,2026-04-06,Tuesday,false,,false,Cloudy,30.6,0.56
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Curd Rice,Lunch,73,34,39,78.12,10,2026-04-07,Wednesday,false,,false,Humid,33.4,0.38
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Chicken Biryani,Rice,115,46,69,182.85,15,2026-04-08,Thursday,false,,false,Sunny,31,0.52
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Mutton Curry,Main,140,57,83,280.23,18,2026-04-09,Friday,false,,false,Overcast,32.3,0.49
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Vegetable Biryani,Rice,68,27,41,146,10,2026-04-10,Saturday,true,,false,Humid,31,0.49
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Mutton Curry,Main,682,368,314,273.43,70,2026-04-11,Sunday,true,,false,Cloudy,28.9,0.62
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Corporate Buffet Pack,Meal,204,84,120,406.57,28,2026-04-12,Monday,false,,false,Overcast,31.7,0.45
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Tandoori Chicken,Main,206,72,134,254.23,30,2026-04-13,Tuesday,false,,false,Overcast,31.8,0.47
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Veg Noodles,FastFood,106,46,60,114.95,13,2026-04-14,Wednesday,false,,false,Cloudy,31.5,0.5
